index,>=0.8
0,0.18533333333333332
1,0.18008474576271186
2,0.19876416065911431
3,0.18977272727272726
4,0.1963123644251627
5,0.20650953984287318
6,0.18654073199527746
7,0.1812366737739872
8,0.17823834196891192
9,0.1946992864424057
10,0.18151447661469933
11,0.2012448132780083
12,0.1956271576524741
13,0.1912751677852349
14,0.21444201312910285
15,0.19362745098039216
16,0.19712070874861573
17,0.18940248027057496
18,0.22318526543878656
19,0.21683673469387754
20,0.20817843866171004
21,0.20595238095238094
22,0.20141342756183744
23,0.20622119815668202
24,0.20047169811320756
25,0.2006880733944954
26,0.21559633027522937
27,0.21085080147965474
28,0.21109770808202655
29,0.21859903381642512
30,0.21375
31,0.2176039119804401
32,0.21766169154228857
33,0.20672478206724781
34,0.2127659574468085
35,0.19951338199513383
36,0.22006841505131128
37,0.20754716981132076
38,0.2277580071174377
39,0.22135416666666666
40,0.20632911392405062
41,0.24764150943396226
42,0.23512747875354106
43,0.24327956989247312
44,0.23226703755215578
45,0.21115537848605578
46,0.25
47,0.22714285714285715
48,0.23766233766233766
49,0.24728260869565216
50,0.26025459688826025
51,0.25595238095238093
52,0.25768667642752563
53,0.26362297496318116
54,0.2669683257918552
55,0.2549618320610687
56,0.24052478134110788
57,0.24896836313617607
58,0.27492877492877493
59,0.2720125786163522
60,0.26749611197511663
61,0.24464831804281345
62,0.25034965034965034
63,0.25464949928469244
64,0.26200873362445415
65,0.25487256371814093
66,0.2725947521865889
67,0.26833073322932915
68,0.2960122699386503
69,0.27411167512690354
70,0.29153605015673983
71,0.2633333333333333
72,0.28313253012048195
73,0.2783171521035599
74,0.29936305732484075
75,0.2876712328767123
76,0.29276315789473684
77,0.2696817420435511
78,0.30246913580246915
79,0.2837370242214533
80,0.2857142857142857
81,0.29411764705882354
82,0.29747899159663865
83,0.2857142857142857
84,0.28104575163398693
85,0.3070739549839228
86,0.281195079086116
87,0.3022508038585209
88,0.2889273356401384
89,0.28429752066115704
90,0.2943089430894309
91,0.3333333333333333
92,0.29714285714285715
93,0.3010204081632653
94,0.342512908777969
95,0.29411764705882354
96,0.334453781512605
97,0.30019120458891013
98,0.3127147766323024
99,0.29338103756708406
100,0.34060402684563756
101,0.3138401559454191
102,0.30341113105924594
103,0.3420138888888889
104,0.34637964774951074
105,0.3346534653465347
106,0.32567049808429116
107,0.3221601489757914
108,0.3149171270718232
109,0.32972972972972975
110,0.3433962264150943
111,0.33595284872298625
112,0.3423076923076923
113,0.3679060665362035
114,0.33473684210526317
115,0.3333333333333333
116,0.34285714285714286
117,0.3509803921568627
118,0.38755020080321284
119,0.3325942350332594
120,0.33460076045627374
121,0.3422562141491396
122,0.3639921722113503
123,0.34375
124,0.381139489194499
125,0.3572984749455338
126,0.37423312883435583
127,0.3576017130620985
128,0.38445807770961143
129,0.3516483516483517
130,0.36016096579476864
131,0.3711340206185567
132,0.37154989384288745
133,0.386411889596603
134,0.3893805309734513
135,0.36525612472160357
136,0.34029227557411273
137,0.3715953307392996
138,0.35319148936170214
139,0.39191919191919194
140,0.37668161434977576
141,0.39439655172413796
142,0.3860045146726862
143,0.36644591611479027
144,0.36268343815513626
145,0.34024896265560167
146,0.3735408560311284
147,0.4081196581196581
148,0.38317757009345793
149,0.4057017543859649
150,0.3990719257540603
151,0.3995433789954338
152,0.4576659038901602
153,0.4162303664921466
154,0.38095238095238093
155,0.42919389978213507
156,0.3857493857493858
157,0.434878587196468
158,0.417910447761194
159,0.3660287081339713
160,0.40376569037656906
161,0.41570438799076215
162,0.3595238095238095
163,0.38065843621399176
164,0.41612200435729846
165,0.3976190476190476
166,0.41363636363636364
167,0.3900709219858156
168,0.3794642857142857
169,0.3926247288503254
170,0.3775280898876405
171,0.3952483801295896
172,0.416289592760181
173,0.4261904761904762
174,0.4097560975609756
175,0.42857142857142855
176,0.4019607843137255
177,0.3793103448275862
178,0.39913232104121477
179,0.4178082191780822
180,0.38995215311004783
181,0.44642857142857145
182,0.44387755102040816
183,0.39086294416243655
184,0.4004474272930649
185,0.3684210526315789
186,0.4282700421940928
187,0.4264705882352941
188,0.43658536585365854
189,0.4125
190,0.41509433962264153
191,0.42992874109263657
192,0.40540540540540543
193,0.38979118329466356
194,0.4263392857142857
195,0.3926829268292683
196,0.4314606741573034
197,0.40987654320987654
198,0.43661971830985913
199,0.415
200,0.42042755344418054
201,0.39903846153846156
202,0.4520547945205479
203,0.4444444444444444
204,0.4122137404580153
205,0.4528301886792453
206,0.39896373056994816
207,0.4063926940639269
208,0.4627906976744186
209,0.455026455026455
210,0.4401041666666667
211,0.44584382871536526
212,0.4260204081632653
213,0.44146341463414634
214,0.4772727272727273
215,0.39344262295081966
216,0.4436936936936937
217,0.4619289340101523
218,0.4021164021164021
219,0.41839080459770117
220,0.4090909090909091
221,0.43559718969555034
222,0.4488778054862843
223,0.41645244215938304
224,0.4666666666666667
225,0.3983957219251337
226,0.4646924829157175
227,0.4308510638297872
228,0.45073891625615764
229,0.422680412371134
230,0.48792270531400966
231,0.4664804469273743
232,0.472
233,0.4243243243243243
234,0.4441747572815534
235,0.44529262086513993
236,0.4529262086513995
237,0.4378238341968912
238,0.44611528822055135
239,0.44642857142857145
240,0.461734693877551
241,0.42480211081794195
242,0.45985401459854014
243,0.4394736842105263
244,0.3869346733668342
245,0.4823008849557522
246,0.4530386740331492
247,0.4378238341968912
248,0.44360902255639095
249,0.4949238578680203
250,0.43059490084985835
251,0.47044334975369456
252,0.4393530997304582
253,0.4623115577889447
254,0.47883597883597884
255,0.4712328767123288
256,0.444743935309973
257,0.44529262086513993
258,0.4707379134860051
259,0.4743935309973046
260,0.49728260869565216
261,0.49002849002849
262,0.5294117647058824
263,0.45151515151515154
264,0.4754521963824289
265,0.47282608695652173
266,0.4891891891891892
267,0.5182072829131653
268,0.5074183976261127
269,0.47093023255813954
270,0.4555256064690027
271,0.5130208333333334
272,0.4662756598240469
273,0.504
274,0.4755043227665706
275,0.4375
276,0.47
277,0.5161290322580645
278,0.45132743362831856
279,0.4599483204134367
280,0.48947368421052634
281,0.453781512605042
282,0.4805194805194805
283,0.5082417582417582
284,0.4796511627906977
285,0.49175824175824173
286,0.476056338028169
287,0.5204359673024523
288,0.4583333333333333
289,0.49081364829396323
290,0.4943820224719101
291,0.4730878186968839
292,0.4959349593495935
293,0.4943181818181818
294,0.4915254237288136
295,0.49157303370786515
296,0.5028089887640449
297,0.46839080459770116
298,0.514745308310992
299,0.46017699115044247
300,0.5263157894736842
301,0.463855421686747
302,0.4907161803713528
303,0.4606741573033708
304,0.5277044854881267
305,0.5226586102719033
306,0.5149700598802395
307,0.5073746312684366
308,0.5145348837209303
309,0.4764705882352941
310,0.5095367847411444
311,0.478134110787172
312,0.5491803278688525
313,0.49056603773584906
314,0.5
315,0.4828571428571429
316,0.5414364640883977
317,0.5356037151702786
318,0.5214723926380368
319,0.5283582089552239
320,0.5196374622356495
321,0.5565476190476191
322,0.5127388535031847
323,0.5219941348973607
324,0.5223880597014925
325,0.5223880597014925
326,0.5134328358208955
327,0.4970588235294118
328,0.48579545454545453
329,0.5777777777777777
330,0.5165562913907285
331,0.5295857988165681
332,0.5545454545454546
333,0.526984126984127
334,0.5120481927710844
335,0.4868035190615836
336,0.4986072423398329
337,0.54
338,0.5092592592592593
339,0.521865889212828
340,0.4835820895522388
341,0.4930747922437673
342,0.5112994350282486
343,0.52046783625731
344,0.5089285714285714
345,0.5043731778425656
346,0.5404624277456648
347,0.47678018575851394
348,0.49318801089918257
349,0.5141242937853108
350,0.5352941176470588
351,0.5521472392638037
352,0.5031645569620253
353,0.49855907780979825
354,0.5413105413105413
355,0.5356037151702786
356,0.5368098159509203
357,0.5552147239263804
358,0.4603174603174603
359,0.5236842105263158
360,0.5359281437125748
361,0.4815950920245399
362,0.5041322314049587
363,0.5446685878962536
364,0.5264797507788161
365,0.5813253012048193
366,0.5116279069767442
367,0.5321637426900585
368,0.551829268292683
369,0.5331230283911672
370,0.5609756097560976
371,0.5530546623794212
372,0.5727848101265823
373,0.5344262295081967
374,0.5290519877675841
375,0.5363636363636364
376,0.549079754601227
377,0.5408805031446541
378,0.56656346749226
379,0.5714285714285714
380,0.5849673202614379
381,0.5418060200668896
382,0.5031055900621118
383,0.5763688760806917
384,0.5577557755775577
385,0.5559105431309904
386,0.5573248407643312
387,0.549520766773163
388,0.5628930817610063
389,0.5838709677419355
390,0.5986622073578596
391,0.5342465753424658
392,0.5382262996941896
393,0.5384615384615384
394,0.5138461538461538
395,0.5470588235294118
396,0.5799373040752351
397,0.5946843853820598
398,0.4965986394557823
399,0.5426136363636364
400,0.577639751552795
401,0.543046357615894
402,0.5714285714285714
403,0.5555555555555556
404,0.546031746031746
405,0.559375
406,0.5544871794871795
407,0.546031746031746
408,0.59375
409,0.5340136054421769
410,0.5840978593272171
411,0.5418060200668896
412,0.5652173913043478
413,0.598705501618123
414,0.5856164383561644
415,0.5704697986577181
416,0.5718954248366013
417,0.5784313725490197
418,0.5066225165562914
419,0.5304347826086957
420,0.5349544072948328
421,0.5688073394495413
422,0.5276872964169381
423,0.5377643504531722
424,0.5507692307692308
425,0.5709779179810726
426,0.5620915032679739
427,0.572347266881029
428,0.5704918032786885
429,0.5261437908496732
430,0.5662650602409639
431,0.5598705501618123
432,0.5576923076923077
433,0.5623003194888179
434,0.594855305466238
435,0.5884353741496599
436,0.5420875420875421
437,0.562111801242236
438,0.5787781350482315
439,0.5894039735099338
440,0.5709459459459459
441,0.5294117647058824
442,0.593939393939394
443,0.5782312925170068
444,0.5662251655629139
445,0.598705501618123
446,0.5821917808219178
447,0.5666666666666667
448,0.5974025974025974
449,0.547945205479452
450,0.5611285266457681
451,0.5466237942122186
452,0.55
453,0.5377358490566038
454,0.5384615384615384
455,0.5415384615384615
456,0.5263157894736842
457,0.5512048192771084
458,0.555205047318612
459,0.5714285714285714
460,0.5784313725490197
461,0.5761589403973509
462,0.5577557755775577
463,0.6134185303514377
464,0.5298245614035088
465,0.5757575757575758
466,0.5544554455445545
467,0.5968253968253968
468,0.5665529010238908
469,0.538961038961039
470,0.5555555555555556
471,0.546031746031746
472,0.56875
473,0.5928338762214984
474,0.576271186440678
475,0.5577557755775577
476,0.5750798722044729
477,0.6019736842105263
478,0.5206896551724138
479,0.5178571428571429
480,0.5934718100890207
481,0.6122448979591837
482,0.5789473684210527
483,0.5596026490066225
484,0.5128205128205128
485,0.5425219941348973
486,0.5527950310559007
487,0.5759493670886076
488,0.5775577557755776
489,0.5894039735099338
490,0.5608108108108109
491,0.5673076923076923
492,0.5584415584415584
493,0.5654952076677316
494,0.5307443365695793
495,0.5714285714285714
496,0.5816993464052288
497,0.6
498,0.563573883161512
499,0.5516129032258065
500,0.5772870662460567
501,0.5643564356435643
502,0.5774193548387097
503,0.6171617161716172
504,0.5795053003533569
505,0.5614617940199336
506,0.6141479099678456
507,0.602112676056338
508,0.5896551724137931
509,0.5506756756756757
510,0.5520504731861199
511,0.5759493670886076
512,0.6138613861386139
513,0.5473684210526316
514,0.5517241379310345
515,0.580441640378549
516,0.5946843853820598
517,0.6360544217687075
518,0.5490909090909091
519,0.5974842767295597
520,0.5787671232876712
521,0.5662251655629139
522,0.5825242718446602
523,0.5833333333333334
524,0.5384615384615384
525,0.5415384615384615
526,0.5758513931888545
527,0.5808580858085809
528,0.5980066445182725
529,0.5958904109589042
530,0.5870307167235495
531,0.5838926174496645
532,0.5451505016722408
533,0.5358255451713395
534,0.5613496932515337
535,0.6141479099678456
536,0.5809859154929577
537,0.5681063122923588
538,0.5422077922077922
539,0.6366459627329193
540,0.6204379562043796
541,0.5921985815602837
542,0.5457627118644067
543,0.58125
544,0.6079734219269103
545,0.578397212543554
546,0.5993377483443708
547,0.6219931271477663
548,0.5658362989323843
549,0.6051779935275081
550,0.5605536332179931
551,0.5961538461538461
552,0.552901023890785
553,0.5284810126582279
554,0.5891238670694864
555,0.5791245791245792
556,0.5894039735099338
557,0.6013513513513513
558,0.5945017182130584
559,0.5952380952380952
560,0.5714285714285714
561,0.5718954248366013
562,0.6339869281045751
563,0.6231884057971014
564,0.5642857142857143
565,0.6258064516129033
566,0.5555555555555556
567,0.5936507936507937
568,0.5850340136054422
569,0.5752508361204013
570,0.506578947368421
571,0.5478260869565217
572,0.5956112852664577
573,0.5733788395904437
574,0.5770491803278689
575,0.5610561056105611
576,0.5562700964630225
577,0.6146496815286624
578,0.5845070422535211
579,0.568561872909699
580,0.5342019543973942
581,0.6269113149847095
582,0.5949820788530465
583,0.6020408163265306
584,0.6068965517241379
585,0.6076388888888888
586,0.5833333333333334
587,0.6254180602006689
588,0.6093189964157706
589,0.5958188153310104
590,0.5187713310580204
591,0.5756676557863502
592,0.6006600660066007
593,0.6013745704467354
594,0.584192439862543
595,0.5886287625418061
596,0.6430976430976431
597,0.5882352941176471
598,0.5757575757575758
599,0.5874587458745875
600,0.632996632996633
601,0.5543478260869565
602,0.5841269841269842
603,0.5919732441471572
604,0.5796610169491525
605,0.5780730897009967
606,0.6125827814569537
607,0.5894736842105263
608,0.6013513513513513
609,0.5773195876288659
610,0.5973597359735974
611,0.5958904109589042
612,0.5665529010238908
613,0.5844155844155844
614,0.5618729096989966
615,0.5852090032154341
616,0.5986622073578596
617,0.6061643835616438
618,0.6354166666666666
619,0.5381818181818182
620,0.5907692307692308
621,0.5675675675675675
622,0.5746753246753247
623,0.5921052631578947
624,0.6101694915254238
625,0.5699300699300699
626,0.6254071661237784
627,0.6021505376344086
628,0.593103448275862
629,0.6033898305084746
630,0.593103448275862
631,0.6101694915254238
632,0.5454545454545454
633,0.628125
634,0.6007194244604317
635,0.6288659793814433
636,0.579136690647482
637,0.6192052980132451
638,0.6099290780141844
639,0.5804195804195804
640,0.5714285714285714
641,0.6078431372549019
642,0.6097560975609756
643,0.6306620209059234
644,0.5848375451263538
645,0.6488294314381271
646,0.6394052044609665
647,0.6483516483516484
648,0.5910780669144982
649,0.581081081081081
650,0.5980066445182725
651,0.6232876712328768
652,0.5821428571428572
653,0.5766666666666667
654,0.6105610561056105
655,0.5769230769230769
656,0.6105610561056105
657,0.6258741258741258
658,0.5663082437275986
659,0.6181229773462783
660,0.5618374558303887
661,0.5819935691318328
662,0.5733333333333334
663,0.5934426229508196
664,0.5782312925170068
665,0.609271523178808
666,0.6062717770034843
667,0.6215277777777778
668,0.5729537366548043
669,0.5737704918032787
670,0.6131147540983607
671,0.6350877192982456
672,0.5963636363636363
673,0.6313993174061433
674,0.592057761732852
675,0.5728813559322034
676,0.5967213114754099
677,0.658703071672355
678,0.6528301886792452
679,0.5522388059701493
680,0.5949367088607594
681,0.5850340136054422
682,0.5953177257525084
683,0.6040955631399317
684,0.5882352941176471
685,0.5757575757575758
686,0.6567656765676567
687,0.5864661654135338
688,0.5704697986577181
689,0.6143790849673203
690,0.5985915492957746
691,0.5958904109589042
692,0.6177474402730375
693,0.5936395759717314
694,0.5918367346938775
695,0.5932203389830508
696,0.5627118644067797
697,0.5967741935483871
698,0.6075085324232082
699,0.6423611111111112
700,0.5955882352941176
701,0.6245733788395904
702,0.6142857142857143
703,0.5704225352112676
704,0.6111111111111112
705,0.6398601398601399
706,0.6153846153846154
707,0.6126760563380281
708,0.6491228070175439
709,0.5687732342007435
710,0.5863192182410424
711,0.5906040268456376
712,0.5844594594594594
713,0.6287625418060201
714,0.5827338129496403
715,0.5933333333333334
716,0.5714285714285714
717,0.6143790849673203
718,0.5809859154929577
719,0.584717607973422
720,0.568561872909699
721,0.5798045602605864
722,0.574750830564784
723,0.5921052631578947
724,0.5694915254237288
725,0.5830618892508144
726,0.6266666666666667
727,0.6236559139784946
728,0.5821428571428572
729,0.6333333333333333
730,0.6014492753623188
731,0.6206896551724138
732,0.6014234875444839
733,0.5655172413793104
734,0.598705501618123
735,0.6095890410958904
736,0.627177700348432
737,0.5878136200716846
738,0.5589225589225589
739,0.6325878594249201
740,0.6268115942028986
741,0.5878136200716846
742,0.6060606060606061
743,0.5555555555555556
744,0.5587301587301587
745,0.5527156549520766
746,0.5759493670886076
747,0.6270627062706271
748,0.6523297491039427
749,0.5895522388059702
750,0.6317567567567568
751,0.628158844765343
752,0.6223021582733813
753,0.6583629893238434
754,0.5962264150943396
755,0.5802047781569966
756,0.6212624584717608
757,0.597864768683274
758,0.5445205479452054
759,0.5919003115264797
760,0.6610169491525424
761,0.6287878787878788
762,0.5899280575539568
763,0.6182432432432432
764,0.6183745583038869
765,0.5971731448763251
766,0.5972696245733788
767,0.6232876712328768
768,0.6285714285714286
769,0.5899280575539568
770,0.6182432432432432
771,0.5724381625441696
772,0.5901639344262295
773,0.5878378378378378
774,0.5858585858585859
775,0.6208053691275168
776,0.6441281138790036
777,0.5977859778597786
778,0.6301369863013698
779,0.6353790613718412
780,0.6
781,0.570446735395189
782,0.5882352941176471
783,0.6599326599326599
784,0.5962264150943396
785,0.6075085324232082
786,0.6145833333333334
787,0.6126760563380281
788,0.631578947368421
789,0.6353790613718412
790,0.6290909090909091
791,0.6366906474820144
792,0.5802919708029197
793,0.6013289036544851
794,0.6151202749140894
795,0.5880281690140845
796,0.6195286195286195
797,0.6312056737588653
798,0.592057761732852
799,0.5932203389830508
800,0.6033898305084746
801,0.5793103448275863
802,0.6125827814569537
803,0.5964912280701754
804,0.6006825938566553
805,0.570446735395189
806,0.5718954248366013
807,0.6013071895424836
808,0.6185567010309279
809,0.6170212765957447
810,0.5547703180212014
811,0.5777777777777777
812,0.5960264900662252
813,0.5870307167235495
814,0.5637583892617449
815,0.6
816,0.570446735395189
817,0.5588235294117647
818,0.597444089456869
819,0.5513698630136986
820,0.6309148264984227
821,0.5523465703971119
822,0.5917721518987342
823,0.6135593220338983
824,0.5789473684210527
825,0.5993377483443708
826,0.6254295532646048
827,0.5949820788530465
828,0.564625850340136
829,0.5631067961165048
830,0.5580645161290323
831,0.5942492012779552
832,0.5748299319727891
833,0.5164473684210527
834,0.5680473372781065
835,0.6168831168831169
836,0.568904593639576
837,0.5765472312703583
838,0.5676567656765676
839,0.6168831168831169
840,0.6042402826855123
841,0.5916955017301038
842,0.5932203389830508
843,0.6406779661016949
844,0.5934065934065934
845,0.5578231292517006
846,0.6389776357827476
847,0.6227106227106227
848,0.5765124555160143
849,0.5907590759075908
850,0.5540540540540541
851,0.6063492063492063
852,0.5729166666666666
853,0.5737704918032787
854,0.6131147540983607
855,0.5754385964912281
856,0.6019736842105263
857,0.5896551724137931
858,0.5236486486486487
859,0.5898203592814372
860,0.5777027027027027
861,0.5662251655629139
862,0.6181229773462783
863,0.5795053003533569
864,0.5813953488372093
865,0.5714285714285714
866,0.6176470588235294
867,0.6042402826855123
868,0.5916955017301038
869,0.5694915254237288
870,0.5667752442996743
871,0.6103896103896104
872,0.6048951048951049
873,0.615916955017301
874,0.5669014084507042
875,0.5909090909090909
876,0.6216216216216216
877,0.5907473309608541
878,0.6148648648648649
879,0.6373239436619719
880,0.635036496350365
881,0.6254545454545455
882,0.6379928315412187
883,0.5802919708029197
884,0.5980066445182725
885,0.6575342465753424
886,0.6127819548872181
887,0.6491228070175439
888,0.6096654275092936
889,0.6202090592334495
890,0.6028368794326241
891,0.6137931034482759
892,0.5614035087719298
893,0.594855305466238
894,0.5952380952380952
895,0.6360544217687075
896,0.6472727272727272
897,0.6185185185185185
898,0.6205673758865248
899,0.6134751773049646
900,0.6771929824561403
901,0.6356589147286822
902,0.6545454545454545
903,0.6367041198501873
904,0.6459854014598541
905,0.6851851851851852
906,0.6196078431372549
907,0.648936170212766
908,0.6505576208178439
909,0.6133828996282528
910,0.6350877192982456
911,0.6363636363636364
912,0.68
913,0.6498054474708171
914,0.6059479553903345
915,0.65625
916,0.6466165413533834
917,0.6185185185185185
918,0.6879432624113475
919,0.65748031496063
920,0.6278195488721805
921,0.6690647482014388
922,0.6168582375478927
923,0.5936395759717314
924,0.6394557823129252
925,0.6153846153846154
926,0.6126760563380281
927,0.6175438596491228
928,0.6431095406360424
929,0.6176470588235294
930,0.6042402826855123
931,0.5916955017301038
932,0.5694915254237288
933,0.6254071661237784
934,0.5949820788530465
935,0.6292517006802721
936,0.6330935251798561
937,0.6376811594202898
938,0.6094890510948905
939,0.627177700348432
940,0.6057347670250897
941,0.6388888888888888
942,0.6190476190476191
943,0.6631205673758865
944,0.6045627376425855
945,0.5951557093425606
946,0.6258503401360545
947,0.6308243727598566
948,0.5848375451263538
949,0.6086956521739131
950,0.6724738675958188
951,0.6115384615384616
952,0.534965034965035
953,0.5688073394495413
954,0.6058631921824105
955,0.6145833333333334
956,0.6056338028169014
957,0.5763888888888888
958,0.6171617161716172
959,0.5971731448763251
960,0.5938566552901023
961,0.5918367346938775
962,0.6372881355932203
963,0.6642335766423357
964,0.6083650190114068
965,0.6236933797909407
966,0.6321428571428571
967,0.6231884057971014
968,0.5642857142857143
969,0.532258064516129
970,0.6158536585365854
971,0.6197183098591549
972,0.5851063829787234
973,0.6321070234113713
974,0.6376811594202898
975,0.5693430656934306
976,0.6091205211726385
977,0.6445993031358885
978,0.6051660516605166
979,0.5951557093425606
980,0.5612244897959183
981,0.5980707395498392
982,0.6335616438356164
983,0.6195652173913043
984,0.5851063829787234
985,0.6287625418060201
986,0.6115107913669064
987,0.6223776223776224
988,0.6548042704626335
989,0.6179775280898876
990,0.607773851590106
991,0.5888501742160279
992,0.6127946127946128
993,0.6105263157894737
994,0.6223776223776224
995,0.6476868327402135
996,0.562962962962963
997,0.6096774193548387
998,0.6341463414634146
999,0.6327272727272727
